claim_id,franchise_id,item_category,date_submitted,quantity,unit_price,requested_total,carrier_approved_total,is_approved_fully,submit_month,submit_day_of_week
CLM-13961,Franchise_FL_04,Dehumidifier Rental,2025-04-28,15.0,123.37,1850.55,1850.55,1,4.0,0.0
CLM-33711,Franchise_NY_12,Baseboard Replacement,,28.0,49.97,1399.16,785.54,0,,
CLM-55545,Franchise_FL_04,Antimicrobial Treatment,2025-08-11,20.0,32.13,642.6,436.83,0,8.0,0.0
CLM-13632,Franchise_FL_04,Antimicrobial Treatment,2025-08-15,31.0,108.79,3372.49,1367.1,0,8.0,4.0
CLM-36630,Franchise_NY_12,Baseboard Replacement,,17.0,108.05,1836.85,1502.14,0,,
CLM-36517,Franchise_TX_01,Drywall Repair,,27.0,43.99,1187.73,581.66,0,,
CLM-29346,Franchise_FL_04,Baseboard Replacement,2025-02-05,46.0,53.6,2465.6,1686.72,0,2.0,2.0
CLM-85689,Franchise_TX_01,Baseboard Replacement - MISC,,15.0,145.57,2183.55,1073.66,0,,
CLM-69925,Franchise_FL_04,Drywall Repair,2025-11-04,50.0,72.37,3618.5,2320.85,0,11.0,1.0
CLM-26192,Franchise_FL_04,Dehumidifier Rental,2025-06-26,15.0,111.82,1677.3,1677.3,1,6.0,3.0
CLM-25359,Franchise_TX_01,Drywall Repair,,50.0,84.35,4217.5,4217.5,1,,
CLM-39268,Franchise_TX_01,Antimicrobial Treatment,,22.0,64.82,1426.04,648.02,0,,
CLM-62380,Franchise_NY_12,Baseboard Replacement,,16.0,106.1,1697.6,1012.38,0,,
CLM-51644,Franchise_NY_12,Baseboard Replacement,,27.0,142.82,3856.14,2008.64,0,,
CLM-57457,Franchise_NY_12,Water Extraction,,49.0,44.26,2168.74,1288.51,0,,
CLM-79461,Franchise_NY_12,Dehumidifier Rental,,31.0,127.97,3967.07,3967.07,1,,
CLM-76673,Franchise_NY_12,Drywall Repair,,22.0,33.63,739.86,739.86,1,,
CLM-13546,Franchise_FL_04,Water Extraction,2025-10-08,32.0,80.47,2575.04,2575.04,1,10.0,2.0
CLM-50963,Franchise_FL_04,Water Extraction,2025-05-06,7.0,149.54,1046.78,1046.78,1,5.0,1.0
CLM-78976,Franchise_FL_04,Drywall Repair,2025-09-22,40.0,149.93,5997.2,5997.2,1,9.0,0.0
CLM-70468,Franchise_NY_12,Water Extraction,,14.0,65.39,915.46,758.54,0,,
CLM-12620,Franchise_FL_04,Dehumidifier Rental,2025-02-14,23.0,75.31,1732.13,1433.68,0,2.0,4.0
CLM-33974,Franchise_TX_01,Drywall Repair,,30.0,30.7,921.0,921.0,1,,
CLM-36823,Franchise_NY_12,Water Extraction,,16.0,95.22,1523.52,1523.52,1,,
CLM-97868,Franchise_NY_12,Dehumidifier Rental,,1.0,28.87,28.87,28.87,1,,
CLM-57706,Franchise_TX_01,Antimicrobial Treatment,,19.0,57.4,1090.6,1090.6,1,,
CLM-60395,Franchise_NY_12,Antimicrobial Treatment,,40.0,27.19,1087.6,1087.6,1,,
CLM-51083,Franchise_FL_04,Drywall Repair,2025-01-04,7.0,58.93,412.51,332.98,0,1.0,5.0
CLM-29220,Franchise_NY_12,Drywall Repair,,6.0,97.61,585.66,585.66,1,,
CLM-35961,Franchise_NY_12,Baseboard Replacement,,48.0,65.07,3123.36,1340.53,0,,
CLM-71864,Franchise_TX_01,Dehumidifier Rental,,16.0,106.07,1697.12,1697.12,1,,
CLM-60094,Franchise_FL_04,Dehumidifier Rental,2025-12-07,2.0,135.65,271.3,271.3,1,12.0,6.0
CLM-57176,Franchise_FL_04,Antimicrobial Treatment,2025-12-25,12.0,139.41,1672.92,1468.14,0,12.0,3.0
CLM-10720,Franchise_FL_04,Baseboard Replacement,2025-07-12,37.0,122.17,4520.29,1964.49,0,7.0,5.0
CLM-91764,Franchise_FL_04,Dehumidifier Rental,2025-03-01,49.0,33.59,1645.91,1645.91,1,3.0,5.0
CLM-63876,Franchise_NY_12,Drywall Repair,,14.0,147.37,2063.18,2063.18,1,,
CLM-75322,Franchise_FL_04,Drywall Repair,2025-03-05,14.0,110.56,1547.84,1547.84,1,3.0,2.0
CLM-34918,Franchise_NY_12,Antimicrobial Treatment,,38.0,41.09,1561.42,1561.42,1,,
CLM-98196,Franchise_FL_04,Antimicrobial Treatment,2025-04-28,6.0,135.63,813.78,813.78,1,4.0,0.0
CLM-82698,Franchise_NY_12,Water Extraction,,50.0,138.72,6936.0,6936.0,1,,
CLM-68204,Franchise_NY_12,Drywall Repair,,1.0,81.2,81.2,60.24,0,,
CLM-60089,Franchise_TX_01,Drywall Repair,,11.0,39.28,432.08,432.08,1,,
CLM-92131,Franchise_FL_04,Drywall Repair,2025-11-27,14.0,36.85,515.9,312.94,0,11.0,3.0
CLM-33663,Franchise_TX_01,Water Extraction - MISC,,37.0,144.23,5336.51,5336.51,1,,
CLM-36847,Franchise_TX_01,Drywall Repair,,50.0,109.61,5480.5,5480.5,1,,
CLM-88596,Franchise_NY_12,Water Extraction,,33.0,50.1,1653.3,1653.3,1,,
CLM-23220,Franchise_NY_12,Dehumidifier Rental,,14.0,112.77,1578.78,1578.78,1,,
CLM-37832,Franchise_NY_12,Baseboard Replacement,,40.0,118.63,4745.2,4745.2,1,,
CLM-21465,Franchise_TX_01,Antimicrobial Treatment,,47.0,99.19,4661.93,2082.37,0,,
CLM-17531,Franchise_NY_12,Baseboard Replacement,,15.0,91.56,1373.4,1373.4,1,,
CLM-54773,Franchise_NY_12,Antimicrobial Treatment,,6.0,102.59,615.54,615.54,1,,
CLM-55570,Franchise_FL_04,Drywall Repair,2025-01-02,38.0,115.24,4379.12,3933.78,0,1.0,3.0
CLM-16014,Franchise_NY_12,Water Extraction,,26.0,21.6,561.6,561.6,1,,
CLM-27454,Franchise_TX_01,Water Extraction,,7.0,149.34,1045.38,1045.38,1,,
CLM-85222,Franchise_FL_04,Drywall Repair,2025-09-16,11.0,38.79,426.69,426.69,1,9.0,1.0
CLM-18966,Franchise_NY_12,Drywall Repair,,28.0,25.1,702.8,445.86,0,,
CLM-81494,Franchise_FL_04,Water Extraction,2025-11-23,7.0,36.28,253.96,253.96,1,11.0,6.0
CLM-29315,Franchise_FL_04,Drywall Repair,2025-12-14,17.0,99.9,1698.3,1698.3,1,12.0,6.0
CLM-82494,Franchise_FL_04,Drywall Repair,2025-11-14,28.0,53.83,1507.24,1507.24,1,11.0,4.0
CLM-45750,Franchise_NY_12,Drywall Repair,,42.0,33.18,1393.56,1013.09,0,,
CLM-74256,Franchise_FL_04,Dehumidifier Rental,2025-07-01,8.0,48.58,388.64,324.95,0,7.0,1.0
CLM-31968,Franchise_FL_04,Water Extraction,2025-11-12,13.0,82.45,1071.85,1071.85,1,11.0,2.0
CLM-94240,Franchise_NY_12,Dehumidifier Rental,,23.0,18.8,432.4,432.4,1,,
CLM-55770,Franchise_TX_01,Antimicrobial Treatment,,21.0,132.69,2786.49,2786.49,1,,
CLM-53369,Franchise_NY_12,Baseboard Replacement,,40.0,87.6,3504.0,2550.8,0,,
CLM-49997,Franchise_NY_12,Antimicrobial Treatment,,12.0,25.32,303.84,303.84,1,,
CLM-22603,Franchise_TX_01,Antimicrobial Treatment,,12.0,32.17,386.04,386.04,1,,
CLM-27961,Franchise_NY_12,Antimicrobial Treatment,,39.0,80.73,3148.47,2393.05,0,,
CLM-24521,Franchise_NY_12,Water Extraction,,7.0,36.71,256.97,256.97,1,,
CLM-22653,Franchise_NY_12,Antimicrobial Treatment,,41.0,104.1,4268.1,4268.1,1,,
CLM-15855,Franchise_FL_04,Antimicrobial Treatment,2025-07-28,41.0,56.4,2312.4,2312.4,1,7.0,0.0
CLM-48736,Franchise_TX_01,Drywall Repair,,14.0,133.21,1864.94,1864.94,1,,
CLM-56069,Franchise_NY_12,Dehumidifier Rental,,36.0,24.53,883.08,614.71,0,,
CLM-78403,Franchise_NY_12,Water Extraction,,49.0,131.81,6458.69,4211.48,0,,
CLM-62826,Franchise_NY_12,Antimicrobial Treatment,,34.0,94.36,3208.24,3208.24,1,,
CLM-18970,Franchise_TX_01,Baseboard Replacement,,36.0,102.43,3687.48,3687.48,1,,
CLM-33273,Franchise_TX_01,Dehumidifier Rental - MISC,,10.0,84.15,841.5,841.5,1,,
CLM-36813,Franchise_FL_04,Baseboard Replacement,2025-03-22,27.0,43.12,1164.24,847.21,0,3.0,5.0
CLM-15916,Franchise_FL_04,Water Extraction,2025-06-08,48.0,140.08,6723.84,6723.84,1,6.0,6.0
CLM-35974,Franchise_FL_04,Drywall Repair,2025-07-22,24.0,91.99,2207.76,2207.76,1,7.0,1.0
CLM-93897,Franchise_TX_01,Drywall Repair - MISC,,13.0,46.16,600.08,600.08,1,,
CLM-17637,Franchise_FL_04,Drywall Repair,2025-01-04,18.0,91.62,1649.16,1649.16,1,1.0,5.0
CLM-16760,Franchise_TX_01,Dehumidifier Rental,,6.0,116.08,696.48,534.01,0,,
CLM-15948,Franchise_TX_01,Baseboard Replacement,,29.0,22.99,666.71,666.71,1,,
CLM-34784,Franchise_NY_12,Water Extraction,,45.0,80.92,3641.4,1962.76,0,,
CLM-87553,Franchise_TX_01,Baseboard Replacement,,19.0,96.72,1837.68,1046.46,0,,
CLM-44695,Franchise_FL_04,Baseboard Replacement,2025-11-30,2.0,39.05,78.1,62.15,0,11.0,6.0
CLM-41613,Franchise_FL_04,Drywall Repair,2025-01-16,7.0,20.19,141.33,141.33,1,1.0,3.0
CLM-79910,Franchise_NY_12,Drywall Repair,,36.0,110.17,3966.12,2961.2,0,,
CLM-99255,Franchise_NY_12,Baseboard Replacement,,3.0,55.29,165.87,99.39,0,,
CLM-97742,Franchise_TX_01,Drywall Repair,,10.0,137.92,1379.2,1379.2,1,,
CLM-41500,Franchise_FL_04,Drywall Repair,2025-12-26,13.0,93.71,1218.23,1218.23,1,12.0,4.0
CLM-78756,Franchise_TX_01,Baseboard Replacement - MISC,,17.0,24.7,419.9,294.99,0,,
CLM-11394,Franchise_NY_12,Dehumidifier Rental,,45.0,65.28,2937.6,2937.6,1,,
CLM-52518,Franchise_FL_04,Drywall Repair,2025-12-26,34.0,70.11,2383.74,2121.08,0,12.0,4.0
CLM-35714,Franchise_FL_04,Drywall Repair,2025-05-28,27.0,142.78,3855.06,2403.49,0,5.0,2.0
CLM-75150,Franchise_TX_01,Antimicrobial Treatment,,30.0,144.87,4346.1,3445.67,0,,
CLM-49384,Franchise_TX_01,Dehumidifier Rental,,2.0,35.73,71.46,71.46,1,,
CLM-94354,Franchise_FL_04,Baseboard Replacement,2025-04-26,26.0,55.52,1443.52,1443.52,1,4.0,5.0
CLM-28967,Franchise_NY_12,Baseboard Replacement,,49.0,49.62,2431.38,1171.62,0,,
CLM-85455,Franchise_TX_01,Drywall Repair,,24.0,46.22,1109.28,1109.28,1,,
CLM-62775,Franchise_TX_01,Water Extraction,,25.0,119.62,2990.5,2990.5,1,,
CLM-46154,Franchise_FL_04,Water Extraction,2025-03-16,13.0,135.91,1766.83,1766.83,1,3.0,6.0
CLM-44500,Franchise_TX_01,Water Extraction,,35.0,100.02,3500.7,1412.73,0,,
CLM-82328,Franchise_NY_12,Drywall Repair,,8.0,142.03,1136.24,995.48,0,,
CLM-86382,Franchise_FL_04,Drywall Repair,2025-12-05,14.0,15.64,218.96,196.16,0,12.0,4.0
CLM-69787,Franchise_FL_04,Baseboard Replacement,2025-06-04,32.0,108.69,3478.08,2863.46,0,6.0,2.0
CLM-69849,Franchise_TX_01,Drywall Repair - MISC,,35.0,54.73,1915.55,1915.55,1,,
CLM-94603,Franchise_TX_01,Antimicrobial Treatment - MISC,,22.0,138.49,3046.78,3046.78,1,,
CLM-50147,Franchise_FL_04,Drywall Repair,2025-03-01,21.0,87.09,1828.89,1231.62,0,3.0,5.0
CLM-23316,Franchise_FL_04,Antimicrobial Treatment,2025-07-08,19.0,87.59,1664.21,1664.21,1,7.0,1.0
CLM-54514,Franchise_NY_12,Baseboard Replacement,,4.0,115.18,460.72,460.72,1,,
CLM-67810,Franchise_FL_04,Antimicrobial Treatment,2025-09-22,1.0,83.05,83.05,83.05,1,9.0,0.0
CLM-27031,Franchise_NY_12,Drywall Repair,,46.0,22.86,1051.56,823.74,0,,
CLM-10535,Franchise_TX_01,Water Extraction - MISC,,36.0,109.19,3930.84,2683.3,0,,
CLM-47705,Franchise_NY_12,Dehumidifier Rental,,1.0,42.55,42.55,42.55,1,,
CLM-67700,Franchise_NY_12,Drywall Repair,,37.0,24.54,907.98,523.4,0,,
CLM-18268,Franchise_TX_01,Baseboard Replacement,,2.0,56.1,112.2,54.82,0,,
CLM-41662,Franchise_TX_01,Dehumidifier Rental,,47.0,131.29,6170.63,6170.63,1,,
CLM-96812,Franchise_TX_01,Antimicrobial Treatment,,41.0,144.23,5913.43,5913.43,1,,
CLM-76813,Franchise_FL_04,Water Extraction,2025-01-24,20.0,40.75,815.0,707.5,0,1.0,4.0
CLM-22702,Franchise_NY_12,Baseboard Replacement,,1.0,97.78,97.78,97.78,1,,
CLM-93463,Franchise_NY_12,Antimicrobial Treatment,,32.0,38.59,1234.88,1234.88,1,,
CLM-20634,Franchise_TX_01,Antimicrobial Treatment,,18.0,32.04,576.72,438.16,0,,
CLM-96340,Franchise_FL_04,Antimicrobial Treatment,2025-10-25,1.0,110.85,110.85,75.94,0,10.0,5.0
CLM-22803,Franchise_TX_01,Antimicrobial Treatment,,29.0,102.81,2981.49,2981.49,1,,
CLM-20837,Franchise_TX_01,Baseboard Replacement - MISC,,5.0,104.92,524.6,524.6,1,,
CLM-20503,Franchise_FL_04,Antimicrobial Treatment,2025-02-22,5.0,144.85,724.25,724.25,1,2.0,5.0
CLM-78443,Franchise_NY_12,Drywall Repair,,42.0,47.07,1976.94,1976.94,1,,
CLM-22033,Franchise_TX_01,Dehumidifier Rental,,34.0,36.57,1243.38,1243.38,1,,
CLM-80592,Franchise_NY_12,Drywall Repair,,21.0,28.09,589.89,589.89,1,,
CLM-43529,Franchise_TX_01,Antimicrobial Treatment - MISC,,7.0,106.17,743.19,743.19,1,,
CLM-42098,Franchise_TX_01,Antimicrobial Treatment - MISC,,9.0,64.87,583.83,583.83,1,,
CLM-28787,Franchise_TX_01,Dehumidifier Rental,,30.0,112.22,3366.6,3366.6,1,,
CLM-90416,Franchise_TX_01,Drywall Repair - MISC,,45.0,15.49,697.05,697.05,1,,
CLM-95914,Franchise_TX_01,Dehumidifier Rental,,21.0,50.08,1051.68,1051.68,1,,
CLM-30898,Franchise_TX_01,Drywall Repair,,37.0,54.15,2003.55,1801.96,0,,
CLM-44700,Franchise_TX_01,Dehumidifier Rental - MISC,,4.0,136.24,544.96,544.96,1,,
CLM-46126,Franchise_TX_01,Water Extraction,,19.0,56.12,1066.28,590.13,0,,
CLM-24406,Franchise_NY_12,Dehumidifier Rental,,4.0,85.36,341.44,341.44,1,,
CLM-19629,Franchise_FL_04,Drywall Repair,2025-02-16,41.0,40.77,1671.57,1337.45,0,2.0,6.0
CLM-87484,Franchise_TX_01,Water Extraction,,38.0,112.2,4263.6,2948.32,0,,
CLM-16863,Franchise_TX_01,Dehumidifier Rental - MISC,,30.0,102.34,3070.2,3070.2,1,,
CLM-81051,Franchise_NY_12,Water Extraction,,50.0,91.46,4573.0,2233.02,0,,
CLM-65740,Franchise_FL_04,Water Extraction,2025-11-16,33.0,67.89,2240.37,952.17,0,11.0,6.0
CLM-18532,Franchise_TX_01,Water Extraction,,5.0,130.24,651.2,651.2,1,,
CLM-72029,Franchise_FL_04,Dehumidifier Rental,2025-07-30,8.0,98.5,788.0,788.0,1,7.0,2.0
CLM-40351,Franchise_TX_01,Dehumidifier Rental,,31.0,110.6,3428.6,1743.39,0,,
CLM-36957,Franchise_FL_04,Drywall Repair,2025-06-15,46.0,16.01,736.46,503.32,0,6.0,6.0
CLM-74097,Franchise_FL_04,Antimicrobial Treatment,2025-11-11,10.0,108.49,1084.9,460.77,0,11.0,1.0
CLM-85506,Franchise_TX_01,Antimicrobial Treatment,,33.0,88.52,2921.16,1822.1,0,,
CLM-72223,Franchise_FL_04,Water Extraction,2025-07-26,1.0,59.4,59.4,59.4,1,7.0,5.0
CLM-76781,Franchise_NY_12,Baseboard Replacement,,1.0,135.23,135.23,94.2,0,,
CLM-41640,Franchise_TX_01,Dehumidifier Rental,,8.0,126.68,1013.44,717.77,0,,
CLM-73454,Franchise_NY_12,Baseboard Replacement,,42.0,53.11,2230.62,1554.01,0,,
CLM-52463,Franchise_TX_01,Baseboard Replacement,,44.0,133.23,5862.12,3316.26,0,,
CLM-53025,Franchise_FL_04,Antimicrobial Treatment,2025-07-04,47.0,48.04,2257.88,2257.88,1,7.0,4.0
CLM-11994,Franchise_FL_04,Antimicrobial Treatment,2025-03-22,33.0,43.14,1423.62,1423.62,1,3.0,5.0
CLM-99731,Franchise_FL_04,Dehumidifier Rental,2025-10-01,48.0,74.22,3562.56,3562.56,1,10.0,2.0
CLM-58430,Franchise_TX_01,Drywall Repair,,5.0,104.34,521.7,521.7,1,,
CLM-74405,Franchise_FL_04,Drywall Repair,2025-06-13,46.0,67.82,3119.72,3119.72,1,6.0,4.0
CLM-55544,Franchise_NY_12,Baseboard Replacement,,31.0,141.94,4400.14,4400.14,1,,
CLM-38716,Franchise_NY_12,Dehumidifier Rental,,25.0,111.19,2779.75,2779.75,1,,
CLM-52787,Franchise_NY_12,Water Extraction,,16.0,144.05,2304.8,2304.8,1,,
CLM-34797,Franchise_FL_04,Antimicrobial Treatment,2025-06-22,48.0,136.78,6565.44,6565.44,1,6.0,6.0
CLM-27026,Franchise_TX_01,Antimicrobial Treatment,,6.0,121.56,729.36,729.36,1,,
CLM-99603,Franchise_NY_12,Dehumidifier Rental,,24.0,77.37,1856.88,1856.88,1,,
CLM-87370,Franchise_TX_01,Water Extraction,,34.0,146.89,4994.26,4994.26,1,,
CLM-20751,Franchise_TX_01,Dehumidifier Rental - MISC,,18.0,46.4,835.2,599.37,0,,
CLM-43526,Franchise_FL_04,Drywall Repair,2025-09-10,42.0,25.53,1072.26,1072.26,1,9.0,2.0
CLM-58151,Franchise_TX_01,Water Extraction,,33.0,71.84,2370.72,2370.72,1,,
CLM-90494,Franchise_TX_01,Dehumidifier Rental,,1.0,107.29,107.29,107.29,1,,
CLM-16047,Franchise_NY_12,Baseboard Replacement,,23.0,133.15,3062.45,1337.37,0,,
CLM-39292,Franchise_TX_01,Antimicrobial Treatment,,21.0,112.54,2363.34,2363.34,1,,
CLM-45317,Franchise_TX_01,Baseboard Replacement,,16.0,51.25,820.0,820.0,1,,
CLM-32343,Franchise_NY_12,Antimicrobial Treatment,,42.0,65.24,2740.08,2740.08,1,,
CLM-69615,Franchise_TX_01,Antimicrobial Treatment,,40.0,143.22,5728.8,5728.8,1,,
CLM-85451,Franchise_TX_01,Antimicrobial Treatment,,27.0,70.78,1911.06,1911.06,1,,
CLM-12763,Franchise_TX_01,Dehumidifier Rental,,22.0,94.13,2070.86,958.14,0,,
CLM-45346,Franchise_FL_04,Drywall Repair,2025-12-23,25.0,120.09,3002.25,3002.25,1,12.0,1.0
CLM-35786,Franchise_NY_12,Baseboard Replacement,,13.0,91.78,1193.14,1193.14,1,,
CLM-53872,Franchise_NY_12,Drywall Repair,,4.0,74.09,296.36,296.36,1,,
CLM-26648,Franchise_NY_12,Baseboard Replacement,,41.0,111.49,4571.09,4571.09,1,,
CLM-32755,Franchise_TX_01,Drywall Repair,,26.0,112.69,2929.94,2929.94,1,,
CLM-42866,Franchise_NY_12,Dehumidifier Rental,,32.0,54.58,1746.56,1746.56,1,,
CLM-73614,Franchise_FL_04,Baseboard Replacement,2025-06-23,35.0,59.06,2067.1,1301.22,0,6.0,0.0
CLM-77809,Franchise_FL_04,Water Extraction,2025-12-27,30.0,48.86,1465.8,1465.8,1,12.0,5.0
CLM-25783,Franchise_TX_01,Antimicrobial Treatment,,24.0,135.6,3254.4,1596.81,0,,
CLM-57264,Franchise_TX_01,Dehumidifier Rental,,3.0,70.49,211.47,159.33,0,,
CLM-97721,Franchise_TX_01,Water Extraction,,7.0,25.0,175.0,140.84,0,,
CLM-97290,Franchise_FL_04,Drywall Repair,2025-10-30,21.0,38.63,811.23,811.23,1,10.0,3.0
CLM-36703,Franchise_FL_04,Drywall Repair,2025-03-06,1.0,73.05,73.05,32.31,0,3.0,3.0
CLM-52698,Franchise_NY_12,Dehumidifier Rental,,43.0,32.18,1383.74,846.05,0,,
CLM-57173,Franchise_NY_12,Water Extraction,,45.0,80.4,3618.0,3618.0,1,,
CLM-12668,Franchise_TX_01,Baseboard Replacement,,38.0,27.06,1028.28,1028.28,1,,
CLM-82558,Franchise_TX_01,Baseboard Replacement,,11.0,101.43,1115.73,1115.73,1,,
CLM-98934,Franchise_NY_12,Drywall Repair,,17.0,60.5,1028.5,1028.5,1,,
CLM-92507,Franchise_TX_01,Drywall Repair,,10.0,118.82,1188.2,1188.2,1,,
CLM-14613,Franchise_TX_01,Dehumidifier Rental,,23.0,22.01,506.23,506.23,1,,
CLM-33117,Franchise_FL_04,Antimicrobial Treatment,2025-08-22,17.0,77.22,1312.74,577.65,0,8.0,4.0
CLM-84855,Franchise_TX_01,Dehumidifier Rental,,28.0,72.61,2033.08,2033.08,1,,
CLM-25278,Franchise_NY_12,Water Extraction,,34.0,111.39,3787.26,3787.26,1,,
CLM-74470,Franchise_FL_04,Dehumidifier Rental,2025-05-05,30.0,138.71,4161.3,4161.3,1,5.0,0.0
CLM-99538,Franchise_TX_01,Drywall Repair - MISC,,28.0,120.71,3379.88,3379.88,1,,
CLM-67956,Franchise_TX_01,Dehumidifier Rental,,2.0,92.65,185.3,156.48,0,,
CLM-55924,Franchise_NY_12,Antimicrobial Treatment,,36.0,88.65,3191.4,1277.7,0,,
CLM-30120,Franchise_FL_04,Baseboard Replacement,2025-03-26,35.0,81.68,2858.8,2858.8,1,3.0,2.0
CLM-47896,Franchise_FL_04,Water Extraction,2025-06-15,9.0,132.79,1195.11,1195.11,1,6.0,6.0
CLM-84133,Franchise_TX_01,Water Extraction,,44.0,32.95,1449.8,1449.8,1,,
CLM-56934,Franchise_NY_12,Water Extraction,,26.0,140.64,3656.64,3656.64,1,,
CLM-72160,Franchise_FL_04,Antimicrobial Treatment,2025-08-31,33.0,128.84,4251.72,2179.08,0,8.0,6.0
CLM-50247,Franchise_NY_12,Drywall Repair,,15.0,59.81,897.15,554.52,0,,
CLM-61992,Franchise_TX_01,Antimicrobial Treatment - MISC,,31.0,86.05,2667.55,2667.55,1,,
CLM-61246,Franchise_NY_12,Dehumidifier Rental,,18.0,76.67,1380.06,1031.36,0,,
CLM-19680,Franchise_FL_04,Dehumidifier Rental,2025-02-20,34.0,108.29,3681.86,3681.86,1,2.0,3.0
CLM-22637,Franchise_NY_12,Antimicrobial Treatment,,8.0,79.82,638.56,476.32,0,,
CLM-15219,Franchise_NY_12,Dehumidifier Rental,,26.0,90.93,2364.18,1110.59,0,,
CLM-80722,Franchise_FL_04,Antimicrobial Treatment,2025-12-15,20.0,33.26,665.2,409.51,0,12.0,0.0
CLM-70535,Franchise_NY_12,Baseboard Replacement,,2.0,125.76,251.52,172.06,0,,
CLM-29715,Franchise_NY_12,Dehumidifier Rental,,43.0,48.84,2100.12,1674.75,0,,
CLM-78254,Franchise_TX_01,Dehumidifier Rental,,43.0,25.35,1090.05,1090.05,1,,
CLM-45522,Franchise_NY_12,Dehumidifier Rental,,11.0,108.7,1195.7,1018.28,0,,
CLM-47726,Franchise_NY_12,Drywall Repair,,35.0,100.07,3502.45,3502.45,1,,
CLM-81454,Franchise_TX_01,Water Extraction,,15.0,43.44,651.6,651.6,1,,
CLM-71472,Franchise_TX_01,Drywall Repair,,17.0,72.84,1238.28,1238.28,1,,
CLM-53061,Franchise_NY_12,Dehumidifier Rental,,28.0,113.97,3191.16,3191.16,1,,
CLM-54800,Franchise_NY_12,Baseboard Replacement,,28.0,45.56,1275.68,1037.87,0,,
CLM-80194,Franchise_NY_12,Baseboard Replacement,,40.0,81.98,3279.2,1799.43,0,,
CLM-73885,Franchise_NY_12,Antimicrobial Treatment,,38.0,39.38,1496.44,1496.44,1,,
CLM-79230,Franchise_TX_01,Baseboard Replacement,,29.0,27.91,809.39,809.39,1,,
CLM-46367,Franchise_FL_04,Drywall Repair,2025-03-11,44.0,70.71,3111.24,3111.24,1,3.0,1.0
CLM-47493,Franchise_TX_01,Drywall Repair - MISC,,3.0,96.69,290.07,290.07,1,,
CLM-60229,Franchise_NY_12,Drywall Repair,,27.0,115.08,3107.16,1260.32,0,,
CLM-73095,Franchise_NY_12,Antimicrobial Treatment,,22.0,120.25,2645.5,2645.5,1,,
CLM-42099,Franchise_NY_12,Baseboard Replacement,,28.0,37.77,1057.56,1057.56,1,,
CLM-39022,Franchise_NY_12,Water Extraction,,45.0,61.75,2778.75,1557.3,0,,
CLM-17967,Franchise_FL_04,Baseboard Replacement,2025-11-24,16.0,15.13,242.08,242.08,1,11.0,0.0
CLM-40614,Franchise_NY_12,Water Extraction,,36.0,119.75,4311.0,4311.0,1,,
CLM-65470,Franchise_NY_12,Drywall Repair,,34.0,58.95,2004.3,2004.3,1,,
CLM-76671,Franchise_FL_04,Water Extraction,2025-04-22,29.0,102.9,2984.1,2984.1,1,4.0,1.0
CLM-52390,Franchise_NY_12,Antimicrobial Treatment,,42.0,135.36,5685.12,2554.88,0,,
CLM-68291,Franchise_FL_04,Dehumidifier Rental,2025-01-13,8.0,85.75,686.0,686.0,1,1.0,0.0
CLM-62017,Franchise_NY_12,Baseboard Replacement,,27.0,112.78,3045.06,3045.06,1,,
CLM-21366,Franchise_TX_01,Water Extraction,,36.0,89.83,3233.88,3233.88,1,,
CLM-44924,Franchise_FL_04,Baseboard Replacement,2025-06-08,19.0,91.93,1746.67,1746.67,1,6.0,6.0
CLM-65962,Franchise_TX_01,Baseboard Replacement,,20.0,72.88,1457.6,785.3,0,,
CLM-36831,Franchise_TX_01,Antimicrobial Treatment,,48.0,30.08,1443.84,943.4,0,,
CLM-40685,Franchise_FL_04,Baseboard Replacement,2025-03-03,38.0,72.95,2772.1,2772.1,1,3.0,0.0
CLM-75389,Franchise_TX_01,Dehumidifier Rental,,41.0,91.42,3748.22,3748.22,1,,
CLM-96016,Franchise_NY_12,Water Extraction,,40.0,107.11,4284.4,4284.4,1,,
CLM-29569,Franchise_TX_01,Antimicrobial Treatment,,21.0,45.58,957.18,957.18,1,,
CLM-62976,Franchise_NY_12,Drywall Repair,,23.0,86.47,1988.81,1988.81,1,,
CLM-21286,Franchise_TX_01,Water Extraction,,43.0,93.51,4020.93,3399.83,0,,
CLM-91668,Franchise_TX_01,Dehumidifier Rental - MISC,,11.0,133.55,1469.05,1469.05,1,,
CLM-14690,Franchise_FL_04,Baseboard Replacement,2025-12-02,29.0,126.52,3669.08,3669.08,1,12.0,1.0
CLM-36570,Franchise_FL_04,Antimicrobial Treatment,2025-12-16,2.0,49.54,99.08,42.75,0,12.0,1.0
CLM-30394,Franchise_NY_12,Baseboard Replacement,,30.0,32.35,970.5,970.5,1,,
CLM-54920,Franchise_FL_04,Water Extraction,2025-09-01,30.0,79.71,2391.3,1335.23,0,9.0,0.0
CLM-90141,Franchise_FL_04,Dehumidifier Rental,2025-09-26,37.0,31.72,1173.64,1035.88,0,9.0,4.0
CLM-58958,Franchise_FL_04,Water Extraction,2025-02-08,40.0,112.04,4481.6,4481.6,1,2.0,5.0
CLM-27155,Franchise_NY_12,Dehumidifier Rental,,6.0,133.07,798.42,798.42,1,,
CLM-29495,Franchise_FL_04,Drywall Repair,2025-11-08,29.0,96.78,2806.62,2806.62,1,11.0,5.0
CLM-67714,Franchise_NY_12,Drywall Repair,,9.0,105.91,953.19,953.19,1,,
